order_id,customer_id,restaurant_id,order_date,payment_method,order_status,total_amount
519,725,57,2025-01-04,Cash,Delivered,2026.81
520,916,31,2025-08-07,Card,Delivered,1157.17
521,441,63,2025-05-05,Cash,Cancelled,234.44
522,116,43,2025-08-17,Cash,Delivered,2852.64
523,241,32,2025-05-26,Card,Cancelled,1128.51
524,392,80,2025-08-16,Card,Delivered,1850.84
525,271,79,2025-06-05,Cash,Cancelled,1654.22
526,87,30,2025-06-15,Card,Cancelled,2148.13
527,657,44,2025-04-21,UPI,Cancelled,703.33
528,711,70,2025-06-18,UPI,Cancelled,790.22
529,919,28,2025-03-07,Card,Delivered,860.84
530,388,53,2025-03-15,Cash,Delivered,999.28
531,798,98,2025-11-06,Cash,Cancelled,222.29
532,425,64,2025-01-27,Card,Cancelled,394.27
533,833,13,2025-05-08,Card,Cancelled,2466.66
534,667,3,2025-01-23,Card,Delivered,2146.02
535,71,55,2025-06-03,UPI,Cancelled,2974.75
536,250,47,2025-04-10,Cash,Delivered,2696.85
537,770,92,2025-09-14,Card,Cancelled,454.69
538,584,75,2025-05-18,Card,Delivered,1238.89
539,103,60,2025-08-21,Cash,Delivered,1872.35
540,805,80,2025-10-24,UPI,Cancelled,2354.69
541,104,1,2025-12-04,Card,Delivered,1969.03
542,358,1,2025-12-08,Card,Cancelled,1008.49
543,497,86,2025-03-01,Card,Delivered,2455.43
544,479,49,2025-07-05,UPI,Delivered,1229.73
545,389,21,2025-06-08,Cash,Delivered,1531.33
546,636,17,2025-04-21,Cash,Delivered,673.2
547,140,18,2025-02-07,UPI,Delivered,802.67
548,143,27,2025-07-17,UPI,Delivered,1152.85
549,7,40,2025-03-26,Card,Cancelled,1687.3
550,975,50,2025-03-22,Cash,Cancelled,854.61
551,726,19,2025-01-05,UPI,Cancelled,306.94
552,1000,59,2025-03-02,Cash,Cancelled,918.94
553,922,11,2025-03-28,Cash,Delivered,1911.43
554,93,45,2025-05-17,Card,Delivered,1412.15
555,131,93,2025-04-05,UPI,Delivered,2429.76
556,14,28,2025-10-27,Card,Delivered,391.33
557,523,42,2025-04-24,Card,Delivered,2392.54
558,334,100,2025-09-21,Card,Delivered,1200.27
559,705,18,2025-02-07,UPI,Delivered,1788.19
560,164,18,2025-11-17,Card,Cancelled,190.87
561,151,42,2025-01-10,UPI,Cancelled,1754.0
562,563,50,2025-11-05,Cash,Delivered,1068.09
563,340,79,2025-03-21,Cash,Cancelled,867.86
564,28,67,2025-05-10,Card,Delivered,2683.29
565,987,54,2025-04-11,UPI,Cancelled,1470.22
566,900,69,2025-11-19,UPI,Delivered,2545.6
567,355,96,2025-10-09,Cash,Delivered,2857.24
568,288,54,2025-02-14,Cash,Delivered,1255.55
569,401,18,2025-01-04,Card,Cancelled,263.09
570,441,99,2025-05-04,Card,Cancelled,2973.41
571,991,97,2025-01-31,UPI,Cancelled,1848.85
572,24,48,2025-07-22,UPI,Delivered,516.18
573,120,17,2025-03-05,Cash,Delivered,284.23
574,377,19,2025-12-15,Card,Delivered,2831.4
575,806,20,2025-12-24,Card,Cancelled,471.95
576,195,88,2025-09-15,UPI,Cancelled,883.75
577,358,72,2025-08-27,UPI,Cancelled,300.53
578,32,48,2025-04-16,Card,Delivered,1510.87
579,137,12,2025-08-07,UPI,Cancelled,296.17
580,329,20,2025-05-18,Card,Cancelled,1174.35
581,359,33,2025-12-31,UPI,Cancelled,2017.52
582,838,72,2025-11-09,Cash,Cancelled,1526.53
583,636,64,2025-04-16,Cash,Delivered,504.86
584,873,91,2025-11-18,Cash,Delivered,2088.2
585,174,70,2025-10-23,Card,Delivered,806.47
586,144,94,2025-10-16,Cash,Cancelled,1903.45
587,157,75,2025-12-27,Cash,Cancelled,1484.42
588,647,98,2025-05-17,Card,Cancelled,2469.36
589,551,7,2025-01-02,Cash,Cancelled,2189.74
590,645,53,2025-11-07,Card,Cancelled,2450.74
591,443,73,2025-09-03,UPI,Delivered,1444.92
592,691,72,2025-06-14,UPI,Cancelled,1409.2
593,442,91,2025-07-09,Card,Delivered,1040.03
594,171,26,2025-08-06,UPI,Cancelled,1488.71
595,974,62,2025-05-22,Cash,Delivered,2990.99
596,880,85,2025-08-30,UPI,Cancelled,1292.58
597,807,74,2025-11-24,UPI,Delivered,1916.88
598,59,98,2025-01-16,Card,Delivered,2199.98
599,729,21,2025-02-03,Cash,Cancelled,2806.86
600,129,47,2025-08-20,Card,Cancelled,926.48
601,110,15,2025-11-01,UPI,Cancelled,1860.07
602,828,86,2025-03-07,UPI,Cancelled,2193.05
603,252,47,2025-09-15,UPI,Cancelled,1247.04
604,849,38,2025-11-03,UPI,Delivered,2680.65
605,429,48,2025-07-24,UPI,Delivered,1553.7
606,153,23,2025-02-01,Cash,Delivered,2084.0
607,216,28,2025-02-19,Card,Cancelled,777.6
608,164,78,2025-04-20,Card,Cancelled,2066.87
609,119,35,2025-09-20,UPI,Cancelled,778.25
610,264,6,2025-12-15,UPI,Cancelled,2948.67
611,42,69,2025-01-17,Card,Cancelled,2972.53
612,604,45,2025-09-16,Card,Delivered,1503.42
613,776,72,2025-12-26,UPI,Cancelled,1620.49
614,557,56,2025-11-28,Cash,Delivered,449.98
615,81,6,2025-09-13,Cash,Delivered,1876.42
616,796,46,2025-03-24,Cash,Delivered,2990.01
617,943,9,2025-06-13,Card,Cancelled,1907.54
618,615,5,2025-05-03,Card,Cancelled,1619.77
619,706,55,2025-04-13,UPI,Cancelled,1455.93
620,937,50,2025-12-18,UPI,Delivered,936.99
621,470,36,2025-06-09,Card,Cancelled,843.28
622,569,39,2025-08-06,Card,Delivered,2831.64
623,292,56,2025-10-17,Cash,Cancelled,2887.2
624,789,53,2025-10-18,Cash,Cancelled,2042.16
625,669,71,2025-11-17,Cash,Delivered,1973.46
626,259,96,2025-11-20,Cash,Cancelled,730.93
627,259,30,2025-11-20,Cash,Cancelled,2943.56
628,503,91,2025-11-28,Cash,Delivered,901.3
629,423,5,2025-07-22,UPI,Cancelled,1810.26
630,176,60,2025-12-14,Card,Cancelled,2393.7
631,844,7,2025-07-13,Cash,Delivered,2047.85
632,158,32,2025-05-11,UPI,Delivered,1657.17
633,492,82,2025-11-15,Card,Delivered,1756.44
634,722,10,2025-04-16,UPI,Delivered,1897.51
635,444,39,2025-04-05,Card,Cancelled,2886.63
636,483,78,2025-01-28,Card,Delivered,1691.71
637,721,25,2025-03-05,Cash,Cancelled,978.36
638,292,15,2025-10-30,Cash,Delivered,1231.79
639,188,73,2025-11-22,UPI,Cancelled,1531.93
640,955,13,2025-06-09,UPI,Cancelled,290.43
641,516,19,2025-09-09,UPI,Delivered,1939.56
642,374,46,2025-06-18,Card,Cancelled,914.19
643,444,1,2025-02-28,UPI,Delivered,1862.17
644,776,13,2025-08-10,Card,Cancelled,1503.95
645,480,83,2025-01-18,Card,Cancelled,2774.92
646,214,82,2025-01-02,Card,Cancelled,1711.55
647,310,93,2025-09-09,Cash,Delivered,935.97
648,999,96,2025-04-19,UPI,Delivered,1202.04
649,488,74,2025-03-26,Cash,Cancelled,1929.34
650,135,26,2025-05-14,UPI,Cancelled,2001.54
651,550,48,2025-02-07,Card,Delivered,2067.41
652,325,90,2025-09-05,Card,Delivered,1254.44
653,575,81,2025-02-01,Cash,Cancelled,858.28
654,503,25,2025-03-23,Cash,Cancelled,736.1
655,11,35,2025-06-05,Cash,Delivered,1874.4
656,468,74,2025-01-16,UPI,Delivered,2361.34
657,224,77,2025-04-06,UPI,Cancelled,789.41
658,479,29,2025-11-04,Card,Delivered,222.61
659,376,68,2025-01-05,Cash,Cancelled,1020.67
660,915,44,2025-08-29,UPI,Delivered,2476.47
661,687,16,2025-07-09,UPI,Delivered,1646.7
662,505,57,2025-11-08,Cash,Cancelled,2749.59
663,358,86,2025-12-14,UPI,Cancelled,161.67
664,783,5,2025-08-11,Card,Delivered,387.76
665,854,3,2025-10-18,Card,Delivered,538.02
666,144,74,2025-11-14,UPI,Delivered,2800.86
667,852,38,2025-10-13,Cash,Delivered,443.96
668,860,60,2025-04-26,Card,Cancelled,523.57
669,218,67,2025-08-30,Card,Cancelled,2912.92
670,178,4,2025-08-05,Card,Cancelled,2413.55
671,450,51,2025-08-12,Card,Cancelled,1330.42
672,844,69,2025-10-22,Cash,Delivered,1436.73
673,748,64,2025-07-27,UPI,Cancelled,204.19
674,431,81,2025-08-07,Cash,Cancelled,576.45
675,982,51,2025-09-06,UPI,Cancelled,808.05
676,548,17,2025-11-07,Card,Delivered,2472.04
677,202,13,2025-06-14,Cash,Delivered,2349.92
678,45,28,2025-04-26,Card,Delivered,2305.99
679,208,36,2025-06-02,UPI,Delivered,2287.57
680,798,32,2025-04-15,Card,Cancelled,2748.19
681,430,60,2025-05-02,Cash,Delivered,1856.17
682,807,94,2025-01-30,Card,Delivered,911.94
683,711,17,2025-07-06,Card,Cancelled,1633.02
684,833,81,2025-09-17,Card,Cancelled,2429.9
685,184,46,2025-06-06,Card,Cancelled,2212.65
686,121,2,2025-11-09,UPI,Delivered,2536.72
687,36,21,2025-07-24,Cash,Delivered,2580.64
688,435,36,2025-07-03,Card,Cancelled,2695.32
689,807,25,2025-07-14,Card,Cancelled,2313.51
690,825,4,2025-06-29,UPI,Delivered,1979.94
691,147,23,2025-09-17,UPI,Cancelled,990.96
692,11,81,2025-06-29,UPI,Cancelled,2073.89
693,895,98,2025-11-25,Cash,Delivered,2957.94
694,555,67,2025-09-16,Cash,Cancelled,1768.67
695,313,29,2025-06-07,Cash,Cancelled,272.08
696,63,26,2025-02-27,UPI,Delivered,161.48
697,251,94,2025-05-10,Card,Cancelled,338.9
698,747,93,2025-09-26,UPI,Delivered,338.66
699,681,80,2025-04-22,Cash,Delivered,600.15
700,160,49,2025-08-26,Card,Cancelled,1654.1
701,757,57,2025-03-19,Cash,Delivered,2849.28
702,331,26,2025-01-15,UPI,Cancelled,2832.08
703,53,90,2025-01-25,Card,Delivered,268.93
704,501,71,2025-11-04,Card,Delivered,2525.51
705,608,6,2025-09-08,Card,Delivered,1663.44
706,378,2,2025-03-24,UPI,Delivered,1936.59
707,708,59,2025-05-28,Card,Delivered,371.78
708,658,83,2025-12-13,UPI,Delivered,2768.48
709,112,46,2025-07-12,Card,Cancelled,1204.13
710,88,81,2025-10-18,Card,Delivered,511.88
711,590,85,2025-05-30,Cash,Delivered,310.55
712,260,83,2025-07-08,Card,Cancelled,1138.72
713,436,68,2025-07-19,Card,Cancelled,1130.89
714,123,29,2025-02-12,Cash,Delivered,786.19
715,570,17,2025-02-03,Cash,Delivered,210.77
716,557,43,2025-05-10,Cash,Delivered,401.57
717,105,57,2025-02-20,UPI,Cancelled,2772.49
718,221,5,2025-06-17,UPI,Cancelled,1646.89
719,651,45,2025-11-25,UPI,Cancelled,2653.02
720,624,2,2025-10-17,Cash,Delivered,235.2
721,197,65,2025-01-24,Cash,Delivered,2226.33
722,123,27,2025-10-11,Cash,Delivered,1594.65
723,46,48,2025-02-22,Cash,Cancelled,594.84
724,299,69,2025-01-19,Cash,Delivered,186.17
725,879,66,2025-04-15,UPI,Cancelled,2531.34
726,943,36,2025-07-17,Cash,Delivered,583.74
727,953,86,2025-03-04,UPI,Delivered,2245.72
728,279,45,2025-06-04,UPI,Cancelled,2589.1
729,391,29,2025-04-29,Card,Cancelled,1347.03
730,992,73,2025-05-04,Cash,Cancelled,1622.32
731,813,84,2025-11-21,Card,Delivered,2388.42
732,819,35,2025-06-12,Card,Cancelled,2455.61
733,274,35,2025-08-20,Card,Cancelled,1852.22
734,1000,46,2025-08-05,UPI,Delivered,628.28
735,68,90,2025-05-05,Card,Delivered,2504.63
736,162,37,2025-03-03,Card,Delivered,2544.03
737,609,38,2025-01-22,UPI,Cancelled,976.54
738,415,14,2025-02-25,Card,Delivered,2362.88
739,826,1,2025-01-26,Cash,Delivered,1065.3
740,249,8,2025-10-08,Card,Delivered,2984.33
741,88,62,2025-10-02,Cash,Cancelled,2021.69
742,600,2,2025-06-25,Cash,Cancelled,1815.11
743,868,50,2025-04-28,Card,Delivered,327.75
744,68,8,2025-11-07,UPI,Cancelled,492.18
745,335,27,2025-01-27,Card,Cancelled,342.36
746,527,56,2025-12-26,Card,Delivered,2983.63
747,348,18,2025-06-02,Cash,Cancelled,916.66
748,156,58,2025-09-09,Card,Cancelled,1518.04
749,669,58,2025-06-16,Card,Cancelled,2172.37
750,544,71,2025-06-22,Cash,Cancelled,991.97
751,754,48,2025-03-24,Card,Cancelled,1312.87
752,12,34,2025-06-16,UPI,Cancelled,1681.81
753,401,37,2025-02-21,Cash,Delivered,427.28
754,226,53,2025-11-17,UPI,Delivered,1641.04
755,817,80,2025-01-15,Card,Delivered,2158.88
756,146,70,2025-08-31,Card,Delivered,1067.68
757,417,62,2025-07-07,Cash,Delivered,2605.39
758,346,5,2025-02-08,Cash,Cancelled,461.08
759,542,98,2025-03-07,UPI,Cancelled,1798.33
760,447,35,2025-03-06,Cash,Cancelled,1698.65
761,269,95,2025-07-25,UPI,Delivered,2735.38
762,215,30,2025-11-24,UPI,Delivered,2509.44
763,361,79,2025-02-12,Card,Cancelled,1621.52
764,665,50,2025-12-17,Card,Delivered,2594.65
765,591,96,2025-01-22,Card,Cancelled,190.0
766,214,84,2025-07-27,Card,Delivered,1166.71
767,436,78,2025-06-07,UPI,Delivered,1407.35
768,565,68,2025-08-23,UPI,Delivered,1819.79
769,708,62,2025-06-20,Card,Cancelled,2458.83
770,566,79,2025-08-16,UPI,Delivered,1262.87
771,796,26,2025-08-08,UPI,Cancelled,1701.0
772,897,74,2025-07-09,UPI,Delivered,2995.88
773,972,69,2025-10-18,Cash,Delivered,654.6
774,807,92,2025-03-07,Cash,Cancelled,2683.85
775,344,18,2025-07-25,UPI,Delivered,2346.16
776,767,60,2025-05-13,Card,Delivered,1789.3
777,879,56,2025-09-11,UPI,Cancelled,2439.21
778,467,56,2025-01-08,Cash,Delivered,1024.01
779,984,13,2025-11-26,Cash,Cancelled,2789.24
780,366,61,2025-07-04,UPI,Cancelled,247.83
781,620,97,2025-07-30,Card,Cancelled,1550.49
782,8,69,2025-10-04,Card,Delivered,1603.32
783,345,89,2025-07-18,Cash,Delivered,2540.6
784,32,53,2025-08-14,UPI,Cancelled,1301.11
785,693,91,2025-12-11,Card,Delivered,662.41
786,273,83,2025-09-03,Cash,Delivered,1280.53
787,57,63,2025-11-12,Cash,Delivered,347.68
788,56,81,2025-09-18,Cash,Delivered,891.22
789,519,8,2025-06-20,Cash,Delivered,1663.51
790,224,55,2025-02-07,Card,Delivered,1537.93
791,290,93,2025-03-15,Cash,Cancelled,253.55
792,338,42,2025-11-18,Card,Delivered,2369.01
793,636,88,2025-01-30,Cash,Delivered,2554.86
794,685,14,2025-03-14,Card,Delivered,2417.76
795,526,97,2025-11-23,Cash,Delivered,1192.24
796,656,37,2025-06-25,Card,Cancelled,2669.73
797,868,93,2025-04-30,Cash,Delivered,1286.43
798,905,34,2025-09-13,Card,Delivered,2254.11
799,581,40,2025-10-09,UPI,Cancelled,2704.9
800,526,83,2025-05-28,UPI,Cancelled,493.33
801,995,97,2025-08-25,UPI,Cancelled,546.15
802,522,8,2025-06-22,UPI,Cancelled,2627.35
803,803,95,2025-09-18,UPI,Cancelled,1213.31
804,767,91,2025-01-13,Card,Cancelled,645.55
805,110,41,2025-05-01,Cash,Cancelled,2918.9
806,413,82,2025-05-07,Card,Delivered,317.79
807,278,75,2025-04-08,Cash,Cancelled,2656.51
808,646,58,2025-08-06,UPI,Delivered,1382.06
809,277,73,2025-03-31,Card,Cancelled,1845.13
810,26,96,2025-11-18,Card,Delivered,995.93
811,668,75,2025-11-25,UPI,Delivered,2677.47
812,369,50,2025-06-28,Card,Cancelled,1109.37
813,427,86,2025-08-16,Cash,Cancelled,1500.11
814,106,36,2025-06-18,UPI,Cancelled,2761.4
815,446,10,2025-04-06,Card,Delivered,556.14
816,415,78,2025-10-12,Card,Cancelled,404.45
817,325,12,2025-10-02,Cash,Delivered,1943.38
818,56,59,2025-11-11,UPI,Delivered,1630.66
819,802,70,2025-10-31,UPI,Cancelled,1524.56
820,444,45,2025-09-15,Cash,Delivered,2627.44
821,647,59,2025-12-02,Cash,Cancelled,1189.63
822,475,95,2025-05-09,UPI,Cancelled,2648.68
823,825,45,2025-08-02,UPI,Cancelled,423.95
824,616,97,2025-10-29,Cash,Delivered,2877.12
825,471,84,2025-10-01,Card,Delivered,679.12
826,484,14,2025-08-28,UPI,Cancelled,556.23
827,757,12,2025-08-05,Cash,Delivered,1488.21
828,571,89,2025-09-30,Card,Delivered,671.21
829,440,75,2025-09-25,UPI,Cancelled,254.82
830,800,3,2025-09-16,Cash,Delivered,1478.41
831,512,55,2025-05-14,UPI,Delivered,2147.81
832,924,29,2025-09-21,Card,Cancelled,746.27
833,137,16,2025-09-30,Card,Cancelled,560.57
834,43,72,2025-05-11,UPI,Delivered,2592.86
835,306,61,2025-08-11,UPI,Cancelled,2619.12
836,893,68,2025-03-25,Card,Cancelled,429.77
837,188,45,2025-11-16,Cash,Cancelled,430.53
838,937,75,2025-08-31,Card,Cancelled,1979.0
839,949,10,2025-06-09,UPI,Delivered,461.78
840,914,69,2025-12-09,UPI,Cancelled,2865.12
841,707,33,2025-02-20,UPI,Cancelled,2438.89
842,204,82,2025-03-01,Cash,Delivered,494.85
843,118,43,2025-07-23,Card,Delivered,1270.75
844,193,90,2025-02-27,UPI,Delivered,2107.91
845,728,74,2025-01-31,UPI,Delivered,2358.83
846,125,46,2025-08-23,Card,Delivered,293.9
847,699,37,2025-06-02,UPI,Cancelled,385.53
848,981,27,2025-10-01,Card,Delivered,2265.99
849,803,78,2025-09-16,UPI,Delivered,2729.07
850,608,82,2025-03-29,UPI,Delivered,1842.33
851,164,92,2025-04-24,Cash,Cancelled,1740.47
852,345,39,2025-04-01,UPI,Cancelled,2095.54
853,898,77,2025-01-07,Card,Cancelled,910.01
854,257,30,2025-07-10,UPI,Delivered,338.06
855,317,56,2025-12-12,UPI,Cancelled,2806.71
856,982,1,2025-11-11,Card,Delivered,298.73
857,555,53,2025-09-08,UPI,Delivered,1312.67
858,475,97,2025-11-02,Card,Cancelled,2051.73
859,318,17,2025-08-29,Card,Delivered,1341.35
860,772,66,2025-04-01,UPI,Cancelled,2391.84
861,839,12,2025-10-02,Card,Delivered,1856.63
862,391,46,2025-08-13,Cash,Delivered,169.25
863,876,84,2025-04-28,Card,Delivered,1490.6
864,486,31,2025-02-14,Cash,Delivered,521.45
865,795,69,2025-08-20,Cash,Delivered,2760.48
866,927,23,2025-05-20,UPI,Delivered,2900.44
867,17,91,2025-06-21,Cash,Cancelled,2650.65
868,904,84,2025-01-17,UPI,Cancelled,2453.69
869,841,37,2025-05-26,Card,Cancelled,284.77
870,1,12,2025-07-28,UPI,Delivered,1739.41
871,220,60,2025-01-25,Card,Delivered,236.1
872,824,92,2025-07-15,UPI,Delivered,1382.61
873,389,39,2025-04-07,UPI,Cancelled,2023.59
874,779,6,2025-08-29,UPI,Delivered,2985.72
875,877,27,2025-11-09,Card,Cancelled,1509.25
876,65,12,2025-07-24,Card,Cancelled,809.74
877,7,53,2025-11-09,Cash,Delivered,1374.3
878,315,24,2025-06-01,Card,Delivered,2035.95
879,443,81,2025-02-10,Card,Delivered,1177.62
880,373,51,2025-05-23,Card,Cancelled,2523.74
881,799,90,2025-03-22,Cash,Cancelled,2040.88
882,742,43,2025-01-12,UPI,Delivered,1001.78
883,471,98,2025-06-29,UPI,Cancelled,2788.57
884,762,54,2025-08-02,UPI,Delivered,1787.91
885,935,34,2025-06-29,Cash,Delivered,921.03
886,63,10,2025-11-19,Cash,Delivered,446.48
887,891,69,2025-01-22,Card,Cancelled,1894.85
888,855,65,2025-06-10,Cash,Delivered,2808.46
889,1000,52,2025-11-23,Cash,Cancelled,2943.04
890,938,99,2025-04-25,UPI,Delivered,2112.66
891,416,64,2025-02-24,UPI,Delivered,784.02
892,127,84,2025-03-05,Card,Cancelled,281.34
893,320,52,2025-11-23,Card,Delivered,2447.89
894,669,51,2025-06-07,Cash,Delivered,881.26
895,64,14,2025-10-21,Cash,Delivered,842.9
896,285,12,2025-08-12,Card,Delivered,1185.59
897,949,82,2025-06-28,Card,Delivered,1220.43
898,958,91,2025-01-09,Cash,Delivered,2315.58
899,259,93,2025-07-30,UPI,Cancelled,209.24
900,880,17,2025-10-04,Cash,Delivered,341.07
901,555,86,2025-12-20,Card,Delivered,2960.41
902,632,11,2025-06-09,UPI,Cancelled,2439.34
903,816,13,2025-06-27,Card,Delivered,1787.95
904,147,87,2025-10-03,UPI,Cancelled,487.47
905,330,8,2025-06-01,UPI,Delivered,877.7
906,691,20,2025-08-31,Cash,Delivered,1055.68
907,863,10,2025-12-02,UPI,Delivered,1177.64
908,235,14,2025-06-17,Cash,Delivered,189.17
909,525,80,2025-10-17,Cash,Delivered,2659.24
910,836,71,2025-03-10,Cash,Delivered,2551.82
911,199,63,2025-04-11,UPI,Delivered,1570.3
912,959,84,2025-06-17,UPI,Delivered,236.98
913,892,58,2025-06-06,Cash,Cancelled,2655.02
914,347,26,2025-07-29,UPI,Cancelled,1393.42
915,983,59,2025-05-09,UPI,Cancelled,698.47
916,795,18,2025-01-09,Cash,Cancelled,2581.78
917,397,62,2025-04-05,Cash,Delivered,2269.97
918,106,33,2025-01-25,UPI,Cancelled,1485.71
919,323,10,2025-05-25,Cash,Cancelled,2806.7
920,668,50,2025-10-09,UPI,Delivered,1287.01
921,320,89,2025-11-23,UPI,Cancelled,1425.29
922,597,87,2025-01-18,Card,Cancelled,2277.51
923,264,82,2025-01-19,Cash,Cancelled,2253.35
924,818,51,2025-04-15,UPI,Cancelled,2661.34
925,426,62,2025-06-10,Cash,Cancelled,1788.39
926,62,31,2025-04-28,Card,Cancelled,311.64
927,504,47,2025-09-05,UPI,Delivered,566.19
928,759,25,2025-05-16,UPI,Cancelled,1482.7
929,436,17,2025-02-06,Card,Delivered,384.6
930,441,5,2025-11-14,UPI,Cancelled,1129.22
931,598,67,2025-10-21,Cash,Cancelled,2171.6
932,245,8,2025-04-24,UPI,Cancelled,1115.05
933,188,81,2025-12-16,Cash,Cancelled,2093.03
934,419,96,2025-03-31,Cash,Delivered,2100.81
935,689,86,2025-06-08,UPI,Cancelled,2103.58
936,866,48,2025-12-08,Card,Delivered,2270.26
937,514,93,2025-08-12,Card,Delivered,1634.96
938,664,53,2025-01-18,Cash,Delivered,1118.09
939,651,87,2025-04-08,UPI,Cancelled,1878.29
940,277,45,2025-06-30,Cash,Delivered,808.87
941,920,96,2025-09-17,UPI,Delivered,970.73
942,31,37,2025-02-24,Cash,Cancelled,2674.7
943,262,2,2025-01-06,Cash,Delivered,2584.0
944,185,41,2025-12-25,UPI,Delivered,2885.82
945,531,44,2025-05-24,Card,Cancelled,2888.32
946,531,66,2025-08-09,UPI,Delivered,747.21
947,618,41,2025-09-08,Card,Cancelled,2810.92
948,445,84,2025-10-21,UPI,Cancelled,857.37
949,226,36,2025-09-26,Cash,Delivered,686.59
950,884,49,2025-04-18,Card,Cancelled,909.15
951,834,42,2025-07-16,UPI,Delivered,312.87
952,121,39,2025-06-30,Cash,Cancelled,2578.48
953,836,61,2025-06-02,UPI,Cancelled,1146.63
954,47,15,2025-01-27,Card,Cancelled,1320.72
955,45,71,2025-01-11,Card,Cancelled,1897.45
956,869,45,2025-09-14,Cash,Cancelled,300.19
957,94,16,2025-09-08,Cash,Cancelled,2202.64
958,352,50,2025-05-16,UPI,Delivered,1655.11
959,508,4,2025-03-02,Card,Cancelled,1456.4
960,250,61,2025-04-01,Card,Cancelled,1158.88
961,271,33,2025-07-22,Card,Cancelled,2998.43
962,216,20,2025-04-30,Card,Cancelled,2343.81
963,727,61,2025-08-09,Card,Delivered,1763.37
964,219,49,2025-02-13,UPI,Cancelled,2362.98
965,754,59,2025-06-30,UPI,Delivered,1094.23
966,961,43,2025-06-03,Card,Cancelled,2975.94
967,827,23,2025-05-05,UPI,Cancelled,2980.34
968,153,46,2025-12-31,Card,Delivered,2957.68
969,690,38,2025-12-12,Cash,Cancelled,2271.96
970,784,3,2025-10-11,Cash,Delivered,495.48
971,990,20,2025-08-31,UPI,Delivered,1332.16
972,784,41,2025-08-23,UPI,Delivered,1673.86
973,454,2,2025-08-08,Card,Delivered,2351.19
974,753,68,2025-06-02,Card,Delivered,1926.61
975,678,27,2025-08-30,Card,Cancelled,1563.27
976,278,47,2025-04-04,Card,Delivered,1807.85
977,263,94,2025-08-24,Card,Cancelled,212.57
978,798,5,2025-03-22,Card,Cancelled,2957.63
979,66,81,2025-03-21,Card,Delivered,237.54
980,669,5,2025-04-15,Card,Delivered,759.87
981,698,26,2025-02-13,Cash,Delivered,867.52
982,60,1,2025-02-04,Cash,Cancelled,1639.69
983,158,64,2025-10-08,Cash,Delivered,1888.55
984,706,17,2025-03-02,Cash,Cancelled,1070.79
985,708,86,2025-06-02,Cash,Cancelled,675.63
986,369,10,2025-06-01,Card,Cancelled,498.46
987,896,18,2025-04-15,Card,Delivered,202.61
988,436,12,2025-11-27,UPI,Cancelled,1548.83
989,153,35,2025-04-18,Cash,Delivered,701.11
990,342,44,2025-10-23,Card,Cancelled,1956.13
991,400,45,2025-08-22,Cash,Cancelled,1582.22
992,280,10,2025-04-12,Card,Delivered,1201.43
993,546,29,2025-08-19,Card,Delivered,2451.13
994,996,65,2025-03-26,Card,Cancelled,165.26
995,717,22,2025-07-02,UPI,Delivered,1041.13
996,747,91,2025-06-17,Cash,Delivered,1634.62
997,270,35,2025-03-17,Cash,Delivered,2295.15
998,371,67,2025-01-07,Cash,Cancelled,1367.0
999,402,86,2025-08-18,Cash,Cancelled,258.32
1000,974,82,2025-11-26,Card,Cancelled,475.56
1001,13,55,2025-01-22,Cash,Cancelled,1125.43
1002,269,24,2025-10-04,UPI,Delivered,377.06
1003,511,60,2025-04-27,UPI,Delivered,2211.66
1004,406,9,2025-05-06,UPI,Cancelled,955.05
1005,699,83,2025-05-22,UPI,Cancelled,717.22
1006,196,98,2025-03-27,Cash,Delivered,2330.66
1007,281,72,2025-11-03,Card,Cancelled,2269.21
1008,894,66,2025-09-22,Cash,Delivered,363.27
1009,173,69,2025-11-19,UPI,Delivered,2241.65
1010,680,79,2025-05-01,Card,Delivered,1211.62
1011,758,62,2025-04-15,UPI,Delivered,2325.44
1012,72,56,2025-12-14,Cash,Cancelled,742.81
1013,829,24,2025-03-04,UPI,Delivered,2485.47
1014,608,87,2025-03-18,UPI,Delivered,1322.38
1015,7,52,2025-04-02,UPI,Cancelled,2494.46
1016,812,2,2025-11-22,UPI,Delivered,998.39
1017,76,36,2025-12-07,UPI,Cancelled,971.85
1018,467,12,2025-01-31,UPI,Cancelled,2143.04
1019,653,25,2025-08-15,Card,Delivered,1368.98
1020,45,34,2025-07-26,Cash,Delivered,2201.0
1021,828,25,2025-11-18,Card,Delivered,2175.6
