delivery_id,order_id,partner_id,delivery_status,delivery_minutes
1072,1236,115,Delivered,48
1073,3557,178,Late,56
1074,143,66,Late,48
1075,10088,234,Delivered,37
1076,8242,202,Delivered,67
1077,4205,150,Late,38
1078,418,15,Late,51
1079,8287,197,Delivered,68
1080,3081,203,Late,86
1081,5381,195,Delivered,53
1082,15652,188,Late,58
1083,13440,32,Late,39
1084,3841,75,Delivered,56
1085,17221,150,Late,60
1086,2591,246,Delivered,90
1087,16134,147,Delivered,15
1088,19118,101,Delivered,62
1089,10875,277,Late,65
1090,1452,149,Delivered,57
1091,3809,86,Delivered,23
1092,16243,86,Late,19
1093,7645,137,Delivered,17
1094,10585,15,Delivered,32
1095,2587,154,Delivered,70
1096,12219,19,Late,60
1097,10748,151,Delivered,35
1098,17529,80,Delivered,55
1099,11128,32,Delivered,58
1100,1900,116,Late,22
1101,16634,248,Late,66
1102,8217,99,Delivered,79
1103,10707,119,Late,72
1104,4001,257,Delivered,34
1105,16469,23,Late,76
1106,7879,99,Delivered,18
1107,14122,154,Delivered,32
1108,15437,44,Delivered,24
1109,17452,237,Late,29
1110,13315,236,Delivered,65
1111,12152,237,Delivered,26
1112,3306,234,Delivered,33
1113,3322,56,Delivered,39
1114,18641,280,Delivered,46
1115,13721,159,Delivered,47
1116,13011,299,Delivered,59
1117,10969,125,Delivered,87
1118,12499,53,Delivered,72
1119,4877,146,Delivered,26
1120,5366,268,Late,67
1121,6418,26,Delivered,63
1122,9076,258,Late,57
1123,4938,159,Late,25
1124,5223,23,Delivered,34
1125,12839,87,Late,49
1126,6306,188,Delivered,41
1127,6439,266,Delivered,50
1128,8671,56,Late,66
1129,6817,208,Late,74
1130,18880,242,Delivered,39
1131,5380,165,Delivered,31
1132,14186,188,Delivered,63
1133,925,4,Delivered,44
1134,16124,84,Late,62
1135,13093,70,Late,57
1136,15743,71,Delivered,42
1137,19778,282,Delivered,60
1138,10193,192,Late,49
1139,11986,77,Late,30
1140,11991,36,Late,16
1141,13265,286,Late,18
1142,3446,167,Delivered,18
1143,1375,121,Delivered,27
1144,4744,258,Delivered,41
1145,2867,132,Delivered,53
1146,5519,64,Late,48
1147,5379,41,Late,49
1148,7307,275,Delivered,77
1149,10513,31,Late,44
1150,288,287,Delivered,71
1151,18199,148,Delivered,51
1152,12841,128,Delivered,62
1153,2811,109,Delivered,39
1154,3924,37,Late,22
1155,10826,271,Delivered,20
1156,10243,154,Delivered,64
1157,19559,132,Delivered,74
1158,15255,113,Late,24
1159,1149,204,Late,32
1160,1009,141,Late,80
1161,18568,120,Delivered,27
1162,9215,10,Late,85
1163,16860,165,Late,44
1164,19250,27,Late,58
1165,19234,208,Late,53
1166,9253,36,Delivered,32
1167,3057,226,Late,87
1168,11633,292,Delivered,38
1169,943,108,Delivered,89
1170,10297,282,Late,81
1171,154,58,Late,80
1172,13392,141,Late,72
1173,1072,289,Delivered,22
1174,15514,160,Late,56
1175,11534,222,Delivered,26
1176,9287,132,Late,37
1177,2627,147,Late,65
1178,15189,7,Delivered,30
1179,3280,188,Delivered,63
1180,2800,20,Delivered,74
1181,9227,143,Late,87
1182,2920,229,Delivered,77
1183,4073,121,Delivered,16
1184,8343,6,Delivered,35
1185,80,145,Late,63
1186,12781,191,Delivered,66
1187,6743,122,Late,72
1188,4658,270,Delivered,28
1189,17154,78,Late,77
1190,8853,177,Late,41
1191,18435,23,Delivered,59
1192,6608,216,Delivered,17
1193,17465,169,Late,38
1194,813,117,Delivered,38
1195,17677,104,Delivered,17
1196,18278,232,Late,51
1197,13722,128,Delivered,35
1198,751,300,Late,16
1199,424,75,Late,22
1200,8859,295,Late,16
1201,11665,60,Late,49
1202,11108,252,Late,63
1203,11319,185,Late,64
1204,2062,202,Delivered,33
1205,18780,201,Late,79
1206,11172,177,Late,18
1207,14817,298,Late,73
1208,15784,219,Late,57
1209,11874,164,Late,75
1210,12752,67,Late,50
1211,10663,49,Delivered,40
1212,17201,15,Delivered,88
1213,12043,14,Delivered,52
1214,7182,91,Late,69
1215,19698,224,Delivered,26
1216,3081,223,Late,68
1217,19375,246,Late,33
1218,16097,222,Delivered,15
1219,14636,23,Late,37
1220,16469,135,Delivered,35
1221,948,75,Late,68
1222,14061,59,Late,42
1223,5640,87,Late,65
1224,7204,190,Delivered,30
1225,11329,245,Delivered,58
1226,14899,144,Delivered,19
1227,4921,14,Delivered,69
1228,7670,208,Late,19
1229,13323,108,Late,83
1230,7822,233,Delivered,75
1231,12519,166,Delivered,64
1232,13323,171,Late,27
1233,15353,156,Late,39
1234,9674,201,Late,77
1235,6147,23,Late,89
1236,8400,8,Delivered,44
1237,741,111,Delivered,24
1238,2827,249,Delivered,26
1239,11635,64,Delivered,51
1240,11416,116,Late,38
1241,5237,122,Late,35
1242,17494,69,Delivered,16
1243,13470,278,Late,47
1244,19402,16,Late,43
1245,17379,162,Delivered,27
1246,19968,212,Delivered,80
1247,11864,147,Delivered,83
1248,17470,296,Late,36
1249,12967,152,Late,28
1250,13583,289,Delivered,36
1251,7125,271,Delivered,80
1252,18848,234,Late,36
1253,12729,237,Late,15
1254,15305,171,Delivered,64
1255,3393,36,Late,71
1256,17640,253,Delivered,47
1257,9654,26,Late,60
1258,13202,131,Delivered,34
1259,3630,69,Delivered,70
1260,9882,105,Delivered,43
1261,14358,163,Delivered,29
1262,18860,51,Delivered,44
1263,11250,28,Late,22
1264,6074,35,Delivered,50
1265,7022,147,Delivered,24
1266,9638,234,Delivered,21
1267,2934,188,Delivered,32
1268,18743,158,Late,61
1269,2365,70,Late,52
1270,17782,41,Delivered,51
1271,12681,133,Late,33
1272,9516,123,Delivered,31
1273,15093,189,Late,44
1274,16506,271,Delivered,29
1275,7058,226,Delivered,81
1276,12542,52,Late,23
1277,1322,138,Delivered,86
1278,8673,75,Delivered,21
1279,3690,116,Delivered,37
1280,15863,187,Late,23
1281,4878,183,Late,28
1282,16899,134,Delivered,68
1283,4722,19,Delivered,37
1284,5151,289,Delivered,77
1285,18648,293,Delivered,45
1286,11620,173,Late,78
1287,17589,37,Delivered,55
1288,8061,112,Late,33
1289,5235,66,Late,23
1290,14351,104,Late,66
1291,391,258,Late,51
1292,15145,82,Delivered,88
1293,16919,57,Delivered,57
1294,5236,252,Delivered,69
1295,3494,265,Late,22
1296,10287,255,Late,41
1297,1751,173,Delivered,52
1298,11699,113,Delivered,89
1299,5098,154,Delivered,86
1300,1695,44,Late,29
1301,1801,29,Late,39
1302,15059,177,Delivered,66
1303,18796,77,Delivered,46
1304,5689,151,Late,89
1305,9413,116,Delivered,29
1306,14592,216,Delivered,15
1307,8870,151,Late,49
1308,19555,296,Delivered,83
1309,6596,254,Late,87
1310,15990,13,Late,49
1311,6911,66,Late,79
1312,17858,46,Late,80
1313,7205,80,Late,34
1314,16802,84,Late,63
1315,17837,170,Delivered,21
1316,9896,137,Late,37
1317,15652,42,Late,47
1318,7917,212,Delivered,63
1319,4334,54,Delivered,76
1320,6024,286,Late,54
1321,11046,189,Delivered,36
1322,16757,50,Delivered,40
1323,15899,267,Delivered,70
1324,17730,229,Late,84
1325,9722,22,Delivered,24
1326,18022,129,Late,72
1327,10945,268,Late,74
1328,2153,156,Late,17
1329,10408,263,Delivered,66
1330,13048,214,Late,22
1331,6479,250,Delivered,34
1332,19696,36,Delivered,22
1333,8510,9,Delivered,47
1334,19204,39,Delivered,41
1335,4656,101,Late,26
1336,7959,166,Delivered,70
1337,2880,108,Delivered,19
1338,1556,227,Delivered,41
1339,15873,109,Late,83
1340,14850,126,Delivered,48
1341,10061,130,Delivered,32
1342,16269,211,Late,49
1343,6579,26,Delivered,77
1344,19414,114,Late,41
1345,14267,17,Late,15
1346,4252,15,Delivered,69
1347,4809,73,Delivered,82
1348,9485,198,Delivered,85
1349,19039,131,Delivered,48
1350,9845,297,Delivered,24
1351,18193,265,Late,29
1352,13095,96,Late,29
1353,8291,11,Late,53
1354,5410,80,Delivered,43
1355,4811,74,Delivered,16
1356,5073,133,Late,20
1357,5829,44,Delivered,69
1358,4023,125,Late,67
1359,2902,152,Delivered,29
1360,19087,203,Delivered,60
1361,3751,28,Late,61
1362,7663,153,Late,40
1363,2848,163,Delivered,46
1364,2600,52,Delivered,57
1365,7857,168,Delivered,30
1366,10756,283,Delivered,35
1367,1433,297,Delivered,35
1368,7323,34,Delivered,36
1369,4066,299,Late,81
1370,19603,248,Late,35
1371,15891,5,Late,27
1372,16993,207,Delivered,35
1373,18280,155,Delivered,22
1374,3956,271,Late,34
1375,11347,130,Delivered,71
1376,14629,185,Delivered,27
1377,13689,116,Delivered,69
1378,15893,167,Late,57
1379,8738,197,Late,70
1380,6474,231,Delivered,49
1381,5636,239,Late,68
1382,8903,112,Delivered,76
1383,16624,175,Late,66
1384,1740,101,Delivered,74
1385,5273,65,Late,87
1386,307,106,Delivered,48
1387,745,97,Delivered,41
1388,6915,94,Delivered,85
1389,17223,62,Delivered,50
1390,10053,160,Late,19
1391,15999,102,Delivered,69
1392,12752,89,Delivered,26
1393,16707,212,Late,89
1394,10862,57,Delivered,87
1395,14207,167,Delivered,31
1396,4485,194,Delivered,19
1397,16930,269,Late,78
1398,3240,109,Delivered,59
1399,6225,5,Late,63
1400,8739,136,Delivered,37
1401,19410,59,Late,45
1402,17186,231,Late,50
1403,12655,196,Late,52
1404,8025,118,Delivered,44
1405,14478,47,Delivered,62
1406,11990,194,Delivered,17
1407,16838,177,Late,72
1408,2624,231,Delivered,20
1409,14488,63,Delivered,36
1410,15243,176,Delivered,70
1411,7035,250,Late,43
1412,18768,281,Late,19
1413,10258,231,Delivered,80
1414,1111,62,Delivered,18
1415,12777,264,Late,82
1416,11766,273,Delivered,44
1417,8000,151,Late,43
1418,9562,61,Late,50
1419,11568,68,Late,67
1420,15925,2,Delivered,63
1421,2133,57,Late,63
1422,8405,6,Late,68
1423,10835,183,Late,79
1424,7756,285,Delivered,58
1425,2298,266,Delivered,69
1426,17349,261,Delivered,73
1427,6186,67,Late,44
1428,7034,117,Delivered,55
1429,14871,80,Delivered,87
1430,9924,116,Delivered,82
1431,6402,12,Delivered,72
1432,10838,115,Delivered,60
1433,813,20,Late,38
1434,18410,103,Late,43
1435,4688,225,Late,23
1436,9387,62,Delivered,54
1437,19496,118,Delivered,67
1438,14883,61,Delivered,65
1439,16592,289,Late,38
1440,2305,38,Late,66
1441,9183,36,Late,31
1442,5705,139,Delivered,65
1443,16124,268,Delivered,71
1444,18634,272,Delivered,89
1445,2476,171,Late,85
1446,18763,220,Delivered,71
1447,3119,296,Late,61
1448,559,7,Late,71
1449,15650,227,Late,87
1450,12375,218,Delivered,72
1451,8605,184,Delivered,64
1452,9106,158,Delivered,67
1453,15033,67,Delivered,84
1454,547,173,Late,62
1455,15702,149,Delivered,76
1456,1734,91,Delivered,28
1457,18189,222,Late,58
1458,3288,110,Late,82
1459,19060,177,Delivered,70
1460,11360,176,Late,76
1461,10686,6,Late,34
1462,7631,275,Late,33
1463,12451,51,Delivered,21
1464,2024,129,Late,55
1465,7006,156,Late,69
1466,12694,62,Late,56
1467,1779,253,Delivered,35
1468,19146,287,Late,31
1469,5708,23,Late,24
1470,8970,30,Delivered,57
1471,19978,133,Delivered,85
1472,7714,197,Late,47
1473,6242,82,Delivered,59
1474,11865,73,Late,30
1475,6784,88,Late,53
1476,1286,271,Late,78
1477,2196,62,Late,57
1478,4294,90,Delivered,82
1479,16371,246,Late,69
1480,2906,291,Late,45
1481,18697,54,Delivered,84
1482,8247,6,Late,15
1483,16226,84,Delivered,49
1484,1189,288,Delivered,86
1485,19252,17,Late,52
1486,8729,174,Late,20
1487,10279,295,Late,38
1488,18677,208,Late,83
1489,11871,228,Delivered,52
1490,19033,213,Late,77
1491,11942,216,Delivered,49
1492,8436,38,Late,19
1493,8210,298,Late,21
1494,17278,75,Late,22
1495,11347,157,Delivered,63
1496,6480,90,Late,40
1497,7728,212,Late,23
1498,9752,101,Late,40
1499,16781,18,Delivered,24
1500,5074,163,Delivered,65
1501,17136,150,Delivered,57
1502,16909,57,Late,87
1503,14978,268,Delivered,81
1504,6750,266,Delivered,46
1505,1145,118,Delivered,51
1506,7705,130,Late,82
1507,2895,139,Late,74
1508,6140,130,Delivered,34
1509,19419,285,Late,37
1510,17217,225,Delivered,53
1511,19217,75,Late,31
1512,10488,67,Delivered,55
1513,10368,215,Delivered,67
1514,11071,286,Delivered,84
1515,17046,42,Delivered,70
1516,13043,245,Delivered,15
1517,11083,104,Late,46
1518,15126,81,Late,83
1519,17539,192,Late,18
1520,3913,141,Late,20
1521,16901,131,Delivered,17
1522,2473,178,Delivered,38
1523,15709,107,Delivered,16
1524,15469,144,Delivered,69
1525,9613,62,Delivered,18
1526,9720,202,Late,44
1527,6137,196,Late,19
1528,10075,30,Delivered,19
1529,4349,255,Late,67
1530,3680,192,Delivered,24
1531,4784,208,Delivered,19
1532,8680,77,Delivered,66
1533,13232,215,Delivered,61
1534,15240,38,Delivered,67
1535,245,75,Late,85
1536,5848,34,Late,54
1537,8114,41,Late,82
1538,11511,35,Late,20
1539,5011,166,Delivered,49
1540,2747,189,Late,15
1541,7428,116,Late,86
1542,7914,181,Late,50
1543,19457,295,Delivered,53
1544,9366,200,Delivered,24
1545,8524,177,Delivered,87
1546,18118,177,Late,24
1547,1456,258,Delivered,33
1548,7361,76,Delivered,41
1549,835,33,Late,19
1550,10942,144,Late,50
1551,12287,272,Late,29
1552,8523,276,Late,80
1553,1214,94,Delivered,87
1554,11247,134,Delivered,67
1555,11357,93,Late,85
1556,4694,183,Late,20
1557,15776,32,Late,65
1558,15922,256,Delivered,78
1559,10187,208,Delivered,19
1560,3102,7,Delivered,65
1561,14630,7,Late,19
1562,6696,10,Late,78
1563,15394,156,Delivered,50
1564,18372,181,Delivered,39
1565,4478,228,Late,35
1566,8763,232,Late,56
1567,3463,205,Late,77
1568,4185,224,Late,34
1569,15926,255,Late,31
1570,10748,166,Delivered,57
1571,6628,187,Delivered,76
1572,11965,239,Delivered,89
1573,18075,143,Delivered,26
1574,4222,161,Delivered,89
1575,12875,268,Delivered,26
1576,3107,253,Late,36
1577,13607,123,Delivered,48
1578,6149,241,Delivered,24
1579,16628,296,Delivered,83
1580,14994,33,Delivered,56
1581,14468,118,Delivered,36
1582,1455,134,Late,82
1583,13340,128,Late,65
1584,19299,130,Delivered,16
1585,2057,281,Delivered,60
1586,12319,265,Delivered,63
1587,10489,73,Delivered,27
1588,16401,136,Late,39
1589,8772,132,Delivered,66
1590,7768,257,Late,81
1591,12993,270,Delivered,45
1592,3559,134,Delivered,50
1593,12692,177,Delivered,34
1594,5621,144,Late,41
1595,8130,49,Late,73
1596,16992,208,Late,86
1597,14316,133,Late,37
1598,5631,90,Late,84
1599,5322,91,Late,75
1600,3111,207,Late,72
1601,2659,103,Delivered,44
1602,19280,287,Delivered,30
1603,13967,6,Late,15
1604,16846,89,Delivered,70
1605,4952,131,Late,35
1606,13034,113,Late,48
1607,18920,256,Late,62
1608,4777,239,Delivered,49
1609,11687,291,Late,57
1610,10230,223,Late,80
1611,8906,154,Delivered,33
1612,10436,187,Delivered,55
1613,41,292,Late,83
1614,2538,239,Late,20
1615,11272,132,Delivered,37
1616,5708,298,Delivered,81
1617,13834,147,Delivered,39
1618,3529,149,Late,32
1619,16849,300,Delivered,22
1620,406,275,Late,33
1621,10085,258,Delivered,45
1622,16157,289,Late,45
1623,4940,254,Late,87
1624,19802,1,Late,87
1625,11600,124,Late,28
1626,9341,260,Late,53
1627,17165,98,Late,17
1628,9673,234,Delivered,37
1629,5308,55,Delivered,87
1630,12598,129,Late,69
1631,8272,295,Delivered,35
1632,10812,204,Late,44
1633,11700,72,Late,30
1634,16135,48,Late,89
1635,15395,132,Late,42
1636,5936,144,Late,77
1637,2612,174,Late,18
1638,7457,204,Delivered,80
1639,10806,195,Delivered,89
1640,16342,267,Late,55
1641,9040,22,Delivered,82
1642,17145,107,Late,27
1643,12515,49,Late,80
1644,11787,124,Delivered,88
1645,19645,26,Delivered,62
1646,16367,192,Late,51
1647,15650,34,Late,21
1648,10038,266,Delivered,66
1649,14974,88,Delivered,43
1650,9586,52,Late,89
1651,4930,220,Delivered,26
1652,8991,261,Delivered,52
1653,4220,8,Late,24
1654,17325,83,Delivered,27
1655,18578,273,Late,18
1656,6485,226,Delivered,31
1657,841,261,Delivered,45
1658,11481,229,Delivered,41
1659,1553,248,Delivered,22
1660,6538,142,Delivered,22
1661,7344,201,Late,90
1662,9853,284,Late,23
1663,12134,205,Delivered,47
1664,5072,181,Late,51
1665,828,98,Delivered,64
1666,15090,94,Delivered,82
1667,4688,129,Delivered,45
1668,14704,239,Delivered,76
1669,10387,115,Delivered,19
1670,17346,268,Late,78
1671,9964,274,Late,77
1672,3256,230,Delivered,31
1673,17203,40,Delivered,79
1674,19931,253,Delivered,22
1675,16379,25,Delivered,86
1676,2259,117,Delivered,41
1677,5714,222,Late,64
1678,11943,29,Delivered,84
1679,16337,81,Late,23
1680,5039,207,Delivered,25
1681,12911,152,Late,30
1682,4955,190,Late,16
1683,17849,225,Late,19
1684,13283,249,Late,84
1685,5830,81,Delivered,26
1686,18650,88,Delivered,90
1687,2508,164,Late,24
1688,13309,153,Delivered,60
1689,4853,270,Late,66
1690,5456,277,Late,79
1691,5020,16,Late,17
1692,19710,29,Late,45
1693,10827,19,Late,86
1694,15676,263,Delivered,84
1695,17189,98,Late,32
1696,6309,234,Late,51
1697,10744,118,Delivered,36
1698,3596,81,Late,53
1699,2566,298,Late,40
1700,1611,3,Late,55
1701,17034,24,Late,84
1702,1549,215,Delivered,46
1703,858,77,Late,88
1704,10065,231,Delivered,87
1705,1576,127,Late,44
1706,5404,123,Delivered,72
1707,19856,6,Late,80
1708,7895,151,Delivered,38
1709,5889,235,Late,36
1710,12017,1,Late,45
1711,6008,193,Delivered,37
1712,16776,42,Delivered,25
1713,13232,237,Late,32
1714,9725,138,Late,75
1715,2732,57,Late,59
1716,9289,91,Late,23
1717,13917,85,Delivered,37
1718,19217,196,Late,22
1719,15219,172,Late,46
1720,19416,289,Late,50
1721,13536,298,Late,24
1722,18227,25,Delivered,60
1723,18622,191,Delivered,25
1724,12838,54,Delivered,71
1725,12916,233,Late,52
1726,16526,30,Late,88
1727,14468,156,Delivered,84
1728,14321,56,Late,25
1729,14609,67,Late,49
1730,2357,181,Delivered,37
1731,9848,198,Late,61
1732,18427,146,Late,69
1733,7401,66,Late,43
1734,11519,64,Delivered,50
1735,10290,215,Delivered,17
1736,18182,183,Late,64
1737,907,290,Delivered,52
1738,19510,49,Delivered,17
1739,19653,212,Delivered,62
1740,4274,50,Late,19
1741,12569,16,Late,24
1742,14115,78,Delivered,19
1743,11816,159,Delivered,29
1744,2199,275,Late,89
1745,10736,107,Delivered,89
1746,9748,112,Late,45
1747,18483,258,Late,24
1748,10360,37,Late,26
1749,18059,178,Late,61
1750,4344,287,Late,86
1751,13831,95,Delivered,42
1752,13146,171,Delivered,36
1753,13572,124,Late,24
1754,12114,110,Delivered,90
1755,1710,297,Late,60
1756,5647,87,Late,53
1757,3174,107,Delivered,47
1758,12905,216,Late,31
1759,629,279,Late,29
1760,11948,288,Delivered,58
1761,1066,137,Delivered,19
1762,4574,299,Delivered,59
1763,18930,159,Late,81
1764,10634,25,Delivered,46
1765,2085,46,Late,68
1766,9346,271,Late,79
1767,15453,92,Late,34
1768,11820,114,Delivered,89
1769,473,106,Late,63
1770,2679,56,Late,60
1771,4578,245,Late,32
1772,7799,206,Late,29
1773,1492,261,Late,42
1774,13975,8,Late,17
1775,17199,37,Delivered,53
1776,13922,65,Delivered,70
1777,13645,104,Delivered,55
1778,6592,115,Late,84
1779,51,117,Delivered,44
1780,18565,176,Late,23
1781,17092,87,Delivered,25
1782,9036,259,Delivered,59
1783,7451,230,Late,47
1784,6697,117,Late,74
1785,4420,200,Late,90
1786,11221,72,Late,35
1787,19469,159,Late,72
1788,19095,293,Late,48
1789,12731,60,Late,28
1790,5646,234,Late,61
1791,13137,292,Late,74
1792,14166,207,Late,61
1793,11696,192,Delivered,40
1794,6856,285,Delivered,20
1795,2449,259,Late,64
1796,2409,292,Delivered,67
1797,1881,5,Late,68
1798,1006,135,Late,24
1799,14722,147,Late,20
1800,6204,43,Late,69
1801,6770,262,Late,77
1802,7774,79,Delivered,25
1803,14454,232,Late,23
1804,9488,224,Late,23
1805,9091,198,Late,53
1806,11068,33,Late,51
1807,2112,96,Late,74
1808,7916,299,Late,54
1809,2234,174,Late,15
1810,4507,241,Late,20
1811,4094,283,Delivered,88
1812,18703,161,Delivered,26
1813,12717,156,Late,89
1814,2440,275,Late,48
1815,16599,106,Late,29
1816,4573,295,Late,61
1817,18864,33,Late,84
1818,2186,272,Delivered,20
1819,2728,296,Late,72
1820,3710,148,Delivered,49
1821,11331,129,Late,40
1822,11463,250,Late,60
1823,10228,13,Delivered,40
1824,16389,296,Delivered,60
1825,6664,224,Late,45
1826,2319,84,Late,68
1827,7090,58,Delivered,85
1828,4704,32,Late,39
1829,6197,21,Delivered,41
1830,15858,252,Delivered,47
1831,10841,15,Late,83
1832,8727,292,Delivered,40
1833,4132,37,Delivered,58
1834,5366,286,Delivered,86
1835,15052,34,Late,83
1836,11670,105,Delivered,17
1837,1554,150,Late,57
1838,20000,264,Late,59
1839,17143,81,Late,42
1840,19731,178,Late,46
1841,15984,222,Late,61
1842,18337,25,Late,66
1843,847,269,Delivered,62
1844,1111,289,Late,34
1845,5998,164,Delivered,49
1846,8102,10,Delivered,36
1847,8926,45,Late,66
1848,3832,63,Late,17
1849,12016,232,Late,60
1850,8852,74,Delivered,90
1851,15156,272,Delivered,16
1852,12081,245,Late,24
1853,9727,13,Delivered,74
1854,1245,50,Late,88
1855,6890,188,Late,48
1856,1588,160,Late,26
1857,1979,164,Late,44
1858,12952,297,Delivered,38
1859,10422,17,Delivered,17
1860,6840,268,Late,72
1861,13866,267,Delivered,75
1862,3839,191,Delivered,80
1863,19587,163,Late,31
1864,5685,176,Delivered,55
1865,5726,143,Delivered,29
1866,16558,237,Late,28
1867,5980,36,Delivered,28
1868,2627,77,Late,57
1869,12076,217,Late,43
1870,896,119,Late,59
1871,634,149,Delivered,31
1872,6251,135,Delivered,77
1873,8822,171,Delivered,33
